group,seed,current_high_count,mae,rmse,r2,rho
B2,142,60,7.602261599783345,9.756848484488943,0.9550755593153927,1.2961891224080981
B2,142,62,7.5893240447848305,9.732070755763715,0.9553034427765028,1.297343644304519
B2,142,64,7.568976781977227,9.693124351223556,0.9556604658770713,1.2992129737875824
B2,142,66,7.538340217336375,9.634718551493926,0.9561931906820692,1.3021593320879745
B2,142,68,7.495242303150732,9.554807192751644,0.9569168535913732,1.3065365939271318
B2,142,70,7.45266987362202,9.476496761507962,0.9576201715684161,1.3113580013488892
B2,142,72,7.435522882399158,9.444516414484262,0.9579057274549856,1.3135365940108414
B2,142,74,7.423379847500655,9.42165602644867,0.9581092586369668,1.3151917541916942
B2,142,76,7.403993935183868,9.385094568799808,0.958433748268611,1.3180527363413774
B2,142,78,7.393326653204802,9.363712439519142,0.9586229338991841,1.3198805237753146
B2,142,80,7.397981962988189,9.373076236637848,0.9585401376407946,1.3190637322151304
B2,142,82,7.400301081297142,9.377750651243717,0.9584987747187215,1.31866576725498
B2,142,84,7.415334517352658,9.40648511422123,0.9582440564040178,1.3163435491382585
B2,142,86,7.427245739348652,9.428983496998184,0.9580440742287131,1.3146513016202235
B2,142,88,7.424970490894149,9.42465483346373,0.9580825876906307,1.314969381878627
B2,142,90,7.413586019914773,9.403236890126001,0.9582728895424948,1.3165963316760783
B2,142,92,7.403147362019927,9.383426448453081,0.9584485230474195,1.318190717661263
B2,142,94,7.394570753727065,9.366188535703214,0.9586010478914032,1.3196618888031475
B2,142,96,7.3972358892569385,9.371567588804895,0.9585534829494586,1.3191935248550837
B2,142,98,7.393528377896503,9.364112417073846,0.9586193989227958,1.3198450732055524
B2,142,100,7.384936906309778,9.346969620112137,0.958770770432178,1.3214141277556033
B2,142,102,7.378275497560969,9.333395080573617,0.9588904373250411,1.3227385316023055
B2,142,104,7.37522085164425,9.326695345384024,0.9589494350056529,1.3234237038861896
B2,142,106,7.378606950755916,9.334092617467599,0.9588842923996519,1.3226684665781685
B2,142,108,7.386402068119303,9.349918513704187,0.9587447513490588,1.3211365683640564
B2,142,110,7.40115391851471,9.379458285004693,0.9584836590799176,1.3185219206740908
B2,142,112,7.400861460526038,9.378871618516923,0.9584888524468381,1.3185712490580517
B2,142,114,7.401346083165202,9.37984437728233,0.9584802410853924,1.3184895085943038
B2,142,116,7.406302428820919,9.38956911002373,0.9583941036506837,1.3176861485342835
B2,142,118,7.417147572017963,9.40988421387468,0.9582138733428939,1.3160814334785087
B2,142,120,7.4326615086426715,9.439200651811412,0.9579530988991883,1.3139135443683327
B2,142,122,7.439713959099206,9.452195537516761,0.9578372478217037,1.3129999279699847
B2,142,124,7.447981340024405,9.467621374810367,0.9576995176043613,1.3119482335307306
B2,142,126,7.4523827195707435,9.475949165155864,0.9576250692367275,1.3113941189157168
B2,142,128,7.444175338601815,9.460512952928694,0.957763013340359,1.3124286497410758
B2,142,130,7.440273608506897,9.453230816928805,0.9578280113179577,1.3129282650410075
B2,142,132,7.43122058438144,9.436526822648903,0.9579769166589951,1.314104899861822
B2,142,134,7.420307432855465,9.415881394873043,0.9581605934478534,1.3156247673682588
B2,142,136,7.406941536004697,9.390793190866278,0.9583832549525665,1.3175867379641366
B2,142,138,7.399277359045871,9.375698721486131,0.9585169343575736,1.31883969385331
B2,142,140,7.3944705824764405,9.365988345633182,0.9586028175697566,1.3196794926367608
B2,142,142,7.385728080786615,9.348557526545301,0.9587567608178232,1.3212642481279944
B2,142,144,7.383787946171906,9.344682326397264,0.9587909463443764,1.321631786088428
B2,142,146,7.377353103240427,9.331447936943995,0.9589075881844488,1.322935353710074
B2,142,148,7.377881589221882,9.33256779621362,0.9588977246606167,1.3228219310509441
B2,142,150,7.380263372488174,9.337530175442414,0.9588540026521116,1.32232649689356
B2,142,152,7.377150037686439,9.331004488808684,0.958911493670615,1.3229804374312717
B2,142,154,7.375784205632105,9.327976922623005,0.9589381527492227,1.3232908753474935
B2,142,156,7.377204289686793,9.331124090032736,0.9589104403505461,1.3229682684549293
B2,142,158,7.375044692929854,9.326277682077382,0.9589531115341946,1.323467179282053
B2,142,160,7.375392554093591,9.327091007610255,0.9589459519922491,1.3233826037404315
B2,142,162,7.37769794312105,9.332181764816745,0.9589011248910687,1.3228609603955948
B2,142,164,7.378708883721641,9.334307596709083,0.9588823984554231,1.3226469192350965
B2,142,166,7.379732967684043,9.33642982101324,0.9588636995445258,1.3224353685180446
B2,142,168,7.385749998799064,9.348601665946605,0.9587563713553466,1.321260095992606
B2,142,170,7.386665902624345,9.350453349916602,0.9587400314294197,1.3210865877105804
B2,142,172,7.387888320396005,9.352946610599183,0.9587180248873335,1.3208550136068107
B2,142,174,7.391402219158168,9.359926076967492,0.9586563900521592,1.3202187187818222
B2,142,176,7.394635288530183,9.36631758335403,0.9585999070913223,1.319650547625621
B2,142,178,7.403092260082455,9.383318178300428,0.9584494819207741,1.3181996986193
B2,142,180,7.408484713865162,9.393729533239869,0.9583572251775421,1.3173497621109025
B2,142,182,7.413665844894446,9.40338454403513,0.9582715790960133,1.3165847912754431
B2,142,184,7.414145324924372,9.404272734523428,0.9582636958627507,1.316515472226886
B2,142,186,7.414900598715825,9.405676278625153,0.9582512370333535,1.3164062813172421
B2,142,188,7.411223553126618,9.398866538353506,0.9583116676302873,1.3169401038984285
B2,142,190,7.407196420384454,9.391282641039298,0.9583789166920007,1.3175470917167518
B2,142,192,7.401678936619619,9.38051428756099,0.9584743101753678,1.318433366776887
B2,142,194,7.393936155786472,9.364922738672885,0.9586122368888164,1.3197734113856046
B2,142,196,7.389732938662573,9.356643303688237,0.9586853855583837,1.320515857745905
B2,142,198,7.392468968227482,9.36201835497272,0.9586379044373755,1.3200312510901808
B2,142,200,7.389273148037216,9.355741724416875,0.958693347089929,1.3205981218685796
B1,142,40,11.57226645890062,14.149290655223606,0.905521520979884,1.0
B1,142,42,11.692323580461622,14.233973799744152,0.9043872341827218,1.0
B1,142,44,11.815372258445317,14.340722632504423,0.9029477452925162,1.0
B1,142,46,11.609238221899028,14.142330781548132,0.9056144438793232,1.0
B1,142,48,11.364401055420089,13.889609822176624,0.9089576101995006,1.0
B1,142,50,10.953826793413649,13.511345752873558,0.9138489108262817,1.0
B1,142,52,10.8955609137327,13.434922545181202,0.9148207344434957,1.0
B1,142,54,10.849546315344211,13.373338723283723,0.915599844557747,1.0
B1,142,56,10.649673594989176,13.179527275653149,0.9180284355862544,1.0
B1,142,58,10.319551562580314,12.891397224076396,0.9215733727876654,1.0
B1,142,60,10.032306646142802,12.671662421498699,0.9242241622676564,1.0
B1,142,62,10.070619926940953,12.694515554004816,0.9239505948756842,1.0
B1,142,64,9.852415648395572,12.505867178488847,0.9261940829413374,1.0
B1,142,66,9.872244457852654,12.48445216952632,0.926446636576284,1.0
B1,142,68,9.920428142275469,12.4883235721758,0.9264010120133337,1.0
B1,142,70,9.963349489441702,12.50489927978954,0.9262055070010468,1.0
B1,142,72,9.961213179051837,12.49695883828806,0.9262991942516329,1.0
B1,142,74,9.970874861940475,12.491045420148541,0.9263689265079129,1.0
B1,142,76,9.8327451877383,12.336507109244584,0.9281795728337006,1.0
B1,142,78,9.636994284980327,12.190881502312065,0.9298651654401381,1.0
B1,142,80,9.564645504671484,12.14335500516407,0.9304109447759266,1.0
B1,142,82,9.502418315643379,12.079319058041047,0.9311429420771852,1.0
B1,142,84,9.47229002378502,12.043620359128134,0.9315493350327353,1.0
B1,142,86,9.54648270874824,12.083453480494365,0.9310957982133958,1.0
B1,142,88,9.412008594479849,11.953395814558704,0.9325710870407636,1.0
B1,142,90,9.170072139416453,11.764519348414726,0.9346851500001752,1.0
B1,142,92,9.01198048611458,11.656781040739299,0.9358759661359412,1.0
B1,142,94,8.946312339606456,11.612747674463703,0.9363595068332262,1.0
B1,142,96,8.953091579213906,11.604362740925637,0.9364513763323361,1.0
B1,142,98,8.939307221927251,11.585171875167443,0.9366613912564171,1.0
B1,142,100,9.003200314325499,11.607485623886724,0.9364171682294242,1.0
B1,142,102,8.920208827945881,11.521222946641457,0.9373587062753914,1.0
B1,142,104,8.77608699889034,11.422433176589582,0.938428347559194,1.0
B1,142,106,8.616814886702006,11.317119378930196,0.9395584836541373,1.0
B1,142,108,8.511335926445778,11.237744194626657,0.9404033509678051,1.0
B1,142,110,8.391007071854595,11.115187324976795,0.941696163949631,1.0
B1,142,112,8.264339347783402,11.02972879079351,0.9425892494450202,1.0
B1,142,114,8.137123919416513,10.916503316455278,0.9437618974633344,1.0
B1,142,116,8.066699501963988,10.860039381985162,0.944342158788233,1.0
B1,142,118,7.907758435226954,10.757955921978372,0.9453835990344528,1.0
B1,142,120,7.829809548302442,10.70336286455273,0.9459365127713729,1.0
B1,142,122,7.797512956571545,10.614131550355586,0.9468341833769239,1.0
B1,142,124,7.731586788717515,10.550557926440632,0.9474691522359195,1.0
B1,142,126,7.677864816526129,10.504126273395814,0.9479304978906731,1.0
B1,142,128,7.651888227445179,10.449867015741294,0.9484670404855671,1.0
B1,142,130,7.6093980434745525,10.413559920267693,0.9488245113986777,1.0
B1,142,132,7.545744529234585,10.378079606120712,0.9491726400363891,1.0
B1,142,134,7.4139118625850005,10.292025879751437,0.9500120535012613,1.0
B1,142,136,7.246952006417481,10.186866094039091,0.9510283483041798,1.0
B1,142,138,7.202542084157302,10.158843080943857,0.9512974095936574,1.0
B1,142,140,7.187276924970425,10.14270122372718,0.951452058243872,1.0
B1,142,142,7.183582023871517,10.142860966978226,0.9514505290127635,1.0
B1,142,144,7.086540246421121,10.111766771930688,0.9517477415610106,1.0
B1,142,146,7.03761071155488,10.093160390029917,0.951925153473274,1.0
B1,142,148,6.962068926438279,10.054780715628484,0.952290071666457,1.0
B1,142,150,6.968324022599706,10.05330808814345,0.9523040458760756,1.0
B1,142,152,6.978153842063154,10.02255430034846,0.9525954102047445,1.0
B1,142,154,6.913357058965536,9.954497973632684,0.9532370088937703,1.0
B1,142,156,6.8468435968310635,9.920526977774642,0.9535556336513669,1.0
B1,142,158,6.841449822578208,9.91343140449224,0.9536220477747299,1.0
B1,142,160,6.776954911505588,9.894013248107415,0.9538035575431064,1.0
B1,142,162,6.728579884877291,9.86764687026252,0.9540494456108672,1.0
B1,142,164,6.661904452676979,9.812129858809048,0.9545650419244935,1.0
B1,142,166,6.648467514293661,9.799263243519658,0.9546841212368194,1.0
B1,142,168,6.617638108287121,9.750378920415605,0.9551351164948929,1.0
B1,142,170,6.609087506784526,9.754676682271308,0.9550955567851114,1.0
B1,142,172,6.574025686671755,9.738883871510572,0.9552408395713055,1.0
B1,142,174,6.473009711101043,9.676489058175399,0.9558125258699685,1.0
B1,142,176,6.443298620794014,9.622974796335523,0.956299917807467,1.0
B1,142,178,6.406880324128978,9.597639394625888,0.9565297223521674,1.0
B1,142,180,6.3861881602616615,9.592763821910122,0.9565738766817582,1.0
B1,142,182,6.349253236404602,9.578862245588015,0.9566996494313136,1.0
B1,142,184,6.338579689598505,9.563973436458959,0.9568341517561353,1.0
B1,142,186,6.209641778746789,9.477446669230751,0.9576116749804948,1.0
B1,142,188,6.178418362311165,9.463004832948469,0.9577407601359229,1.0
B1,142,190,6.118134445807376,9.425909480657426,0.9580714265255275,1.0
B1,142,192,6.08143054174518,9.409750540930865,0.9582150605275096,1.0
B1,142,194,6.074172232129322,9.41105473574958,0.9582034769094561,1.0
B1,142,196,6.038651034823122,9.407092632604469,0.9582386626097966,1.0
B1,142,198,5.995682964926495,9.378135214067425,0.9584953708842167,1.0
B1,142,200,5.978282266821347,9.383586548610868,0.9584471051315219,1.0
B3,142,40,11.57226645890062,14.149290655223606,0.905521520979884,1.0
B3,142,42,11.85821713677783,14.387056013499182,0.9023196007436965,1.0
B3,142,44,12.208620130701826,14.713885040634802,0.8978312042793545,1.0
B3,142,46,12.012969644040114,14.486309605767923,0.900967194392893,1.0
B3,142,48,11.881051081138999,14.367109076245871,0.9025902710039646,1.0
B3,142,50,11.879927112015842,14.355945317497248,0.9027415938917231,1.0
B3,142,52,12.0330856345441,14.483482106842978,0.9010058499002982,1.0
B3,142,54,12.02549779812225,14.471390010435984,0.9011710791038068,1.0
B3,142,56,12.089832281281943,14.520104193703565,0.9005045953277773,1.0
B3,142,58,12.20362192169004,14.62115173045342,0.8991149705371115,1.0
B3,142,60,12.13299043939183,14.54650688384214,0.9001424306127115,1.0
B3,142,62,11.966794703035282,14.39090344469922,0.9022673497666143,1.0
B3,142,64,11.963016579556552,14.378479320599563,0.9024360283256301,1.0
B3,142,66,12.134390012272272,14.533763289256779,0.9003173161682461,1.0
B3,142,68,12.047222361737086,14.422193391691337,0.9018418901705898,1.0
B3,142,70,11.821513430859032,14.159784947446685,0.9053813227924791,1.0
B3,142,72,11.647087308965009,13.985853726447257,0.9076915367898793,1.0
B3,142,74,11.413409482122923,13.761878537468927,0.9106243943031992,1.0
B3,142,76,11.31883754251834,13.671612987328833,0.9117929964379691,1.0
B3,142,78,11.106778865712576,13.471175517064694,0.9143604165129894,1.0
B3,142,80,10.959858733925497,13.355087226122102,0.9158300605218448,1.0
B3,142,82,10.852949962009792,13.273638767508828,0.9168535816588794,1.0
B3,142,84,10.75855473617179,13.187740913442864,0.9179262324457951,1.0
B3,142,86,10.573121082792282,13.021138538432135,0.9199868300885139,1.0
B3,142,88,10.388292559712008,12.878314623436099,0.9217324716975063,1.0
B3,142,90,10.28961342496834,12.802716166713465,0.9226486688518208,1.0
B3,142,92,10.0803534394543,12.642594231024045,0.9245714158489715,1.0
B3,142,94,9.979363190794041,12.555573452950304,0.9256062136113117,1.0
B3,142,96,9.860698242308176,12.475702890818729,0.9265496949031078,1.0
B3,142,98,9.734817868106562,12.380118902757731,0.9276708787453378,1.0
B3,142,100,9.678069103710198,12.328018685735621,0.9282783742947083,1.0
B3,142,102,9.647521642963305,12.299033248500626,0.9286152392550259,1.0
B3,142,104,9.676374537961077,12.306096644266296,0.9285332224665073,1.0
B3,142,106,9.716135328259313,12.310587991142576,0.9284810465943995,1.0
B3,142,108,9.740105579827953,12.307254936362062,0.9285197684360929,1.0
B3,142,110,9.658734236029073,12.236967751439064,0.9293338894962321,1.0
B3,142,112,9.604511700250939,12.201348032986758,0.929744684650321,1.0
B3,142,114,9.49114921343106,12.127382411972745,0.9305938903720214,1.0
B3,142,116,9.384750337508812,12.052059099707792,0.9314533772132723,1.0
B3,142,118,9.297098470835714,11.98665838571325,0.9321952976603293,1.0
B3,142,120,9.194060650842163,11.921556034360835,0.9329298239999066,1.0
B3,142,122,9.136991354841488,11.895821735416854,0.9332190716530452,1.0
B3,142,124,9.10493589019387,11.902969020294448,0.9331388004927937,1.0
B3,142,126,9.06811687620377,11.903140450286646,0.9331368745703739,1.0
B3,142,128,9.081634467090527,11.926152649852384,0.93287809329559,1.0
B3,142,130,9.061647457202119,11.921449407353023,0.9329310237527205,1.0
B3,142,132,9.04040146196433,11.883094777353023,0.9333618887603266,1.0
B3,142,134,9.046094624874103,11.865882183130417,0.9335547987838293,1.0
B3,142,136,9.031230630029507,11.841354639180022,0.9338292079144149,1.0
B3,142,138,9.003257921122911,11.814531033458715,0.9341286548868863,1.0
B3,142,140,8.87007278860356,11.722800613541146,0.9351475609943019,1.0
B3,142,142,8.794414096812908,11.664681880401096,0.9357890115292327,1.0
B3,142,144,8.676070734833518,11.5900113517099,0.9366084633003922,1.0
B3,142,146,8.611069482976294,11.53593879536107,0.9371985829068626,1.0
B3,142,148,8.636072528598797,11.53568949295305,0.9372012972720495,1.0
B3,142,150,8.641585157473447,11.514538923395786,0.9374313677302368,1.0
B3,142,152,8.632996542997756,11.49271957528739,0.937668270533815,1.0
B3,142,154,8.635884052282876,11.48487651900601,0.9377533164530538,1.0
B3,142,156,8.624435947121098,11.468291526759302,0.9379329640723385,1.0
B3,142,158,8.61882003069422,11.449469580826435,0.938136527739857,1.0
B3,142,160,8.62170388926945,11.436650547951754,0.9382749771123385,1.0
B3,142,162,8.651155902023623,11.449979425883521,0.9381310180544381,1.0
B3,142,164,8.726274193677673,11.49742135702427,0.9376172590853544,1.0
B3,142,166,8.638428548929532,11.432888197569644,0.9383155821764823,1.0
B3,142,168,8.54127232047063,11.362564777468389,0.9390720871155187,1.0
B3,142,170,8.445615595232937,11.29882530982152,0.9397537325586518,1.0
B3,142,172,8.434170236177703,11.29007819312325,0.9398469771452741,1.0
B3,142,174,8.447356230436277,11.278813219115762,0.9399669557972539,1.0
B3,142,176,8.375130214444606,11.209422153088386,0.9407033705745931,1.0
B3,142,178,8.38012402739955,11.214127130297214,0.9406535824879529,1.0
B3,142,180,8.323278654249073,11.152965206558804,0.9412991686676081,1.0
B3,142,182,8.204055024258947,11.076080737768612,0.9421057032593039,1.0
B3,142,184,8.150363903542365,11.036122860274286,0.9425226667143354,1.0
B3,142,186,8.1107928856291,11.013218699091313,0.942760993893904,1.0
B3,142,188,8.10438790390827,10.998372888582516,0.9429152061590054,1.0
B3,142,190,8.034328671032739,10.96120633952003,0.9433003649456182,1.0
B3,142,192,8.005243903515153,10.94743830521859,0.9434427128269749,1.0
B3,142,194,7.95530398907272,10.92581560566491,0.9436659090624888,1.0
B3,142,196,7.8699360784993955,10.868665063041904,0.9442537102244173,1.0
B3,142,198,7.816253952103153,10.836867344696397,0.9445794193737563,1.0
B3,142,200,7.773119717971107,10.796481559944002,0.9449917217502621,1.0
B4,142,40,11.57226645890062,14.149290655223606,0.905521520979884,1.0
B4,142,42,11.348269830566696,13.984497426053764,0.9077094394416281,1.0
B4,142,44,11.339735852918944,13.976720497927266,0.9078120584294602,1.0
B4,142,46,11.595894712014433,14.165917429075973,0.9052993479670159,1.0
B4,142,48,11.857405877727658,14.38254987815156,0.9023807796490326,1.0
B4,142,50,11.516411909477084,14.076247928912355,0.9064944536114568,1.0
B4,142,52,11.433690905622797,14.002145464945741,0.9074763563255255,1.0
B4,142,54,11.311391554189841,13.909141493095182,0.9087013812217315,1.0
B4,142,56,11.370922058498326,13.947787597338893,0.9081933358294868,1.0
B4,142,58,11.438340061626723,14.009055893902826,0.9073850080613536,1.0
B4,142,60,11.570657895187637,14.119807426198895,0.9059148450783017,1.0
B4,142,62,11.43429122314447,13.98026600518128,0.9077652814373321,1.0
B4,142,64,11.368065758799913,13.922974737940613,0.9085196900396285,1.0
B4,142,66,11.236140978288807,13.822537808787844,0.9098347626569315,1.0
B4,142,68,11.171896340751037,13.770471073119316,0.9105127521573153,1.0
B4,142,70,11.128353229886525,13.735693901453779,0.910964179499157,1.0
B4,142,72,10.97443650905453,13.624617282841603,0.9123983713160728,1.0
B4,142,74,10.969046571475182,13.63547588554722,0.9122586814707627,1.0
B4,142,76,10.9666873945852,13.633020502764426,0.912290278332848,1.0
B4,142,78,10.874222432931537,13.553635481556933,0.9133087710175284,1.0
B4,142,80,10.984428221438515,13.615199504181817,0.9125194356504664,1.0
B4,142,82,11.094984199512758,13.703607516468015,0.9113796664586993,1.0
B4,142,84,11.211186530751773,13.793822478210846,0.9102089971531354,1.0
B4,142,86,11.165913999878477,13.757956162201314,0.9106753342538518,1.0
B4,142,88,11.242299492733874,13.821674799375327,0.909846021229047,1.0
B4,142,90,11.283127149687914,13.843688853054982,0.9095586124951408,1.0
B4,142,92,11.105407176011365,13.661416092370425,0.9119245247558867,1.0
B4,142,94,11.10531694053888,13.66025036476024,0.9119395550619809,1.0
B4,142,96,11.012682366609269,13.573177399471314,0.9130586043095855,1.0
B4,142,98,10.897122383753864,13.478282600074966,0.9142700297190091,1.0
B4,142,100,10.921121282042648,13.496747615857478,0.9140349716413166,1.0
B4,142,102,10.887262674417837,13.461165230304662,0.9144876449454321,1.0
B4,142,104,10.928043928424392,13.459502239679027,0.9145087720110803,1.0
B4,142,106,10.897434307757171,13.419624438268357,0.9150146082241614,1.0
B4,142,108,10.974047442988647,13.475748543375706,0.9143022629329646,1.0
B4,142,110,10.973030929582356,13.486422962850492,0.9141664432571817,1.0
B4,142,112,10.989439697551779,13.47993868840066,0.9142489609924451,1.0
B4,142,114,10.89763399301221,13.410473541262366,0.9151304724817422,1.0
B4,142,116,10.800314889677326,13.332412126331455,0.9161156358246728,1.0
B4,142,118,10.615860690400181,13.164530415425654,0.9182148787954575,1.0
B4,142,120,10.462565491980186,13.034591235158171,0.9198214146082054,1.0
B4,142,122,10.43760111378744,13.016250747519447,0.9200468884684563,1.0
B4,142,124,10.423011039995572,13.018310079460983,0.9200215873238441,1.0
B4,142,126,10.470382224690582,13.06467027828838,0.9194509422646866,1.0
B4,142,128,10.313992779659351,12.944997455862575,0.9209198478939453,1.0
B4,142,130,10.195290465069842,12.863764826528186,0.9219092236072206,1.0
B4,142,132,10.10600151195099,12.79196267829869,0.922778554932824,1.0
B4,142,134,10.084288874459826,12.773187082331372,0.92300507445112,1.0
B4,142,136,10.097832550455331,12.780979389452204,0.922911103994319,1.0
B4,142,138,10.093681855603306,12.771969738245826,0.9230197497001726,1.0
B4,142,140,10.086361453521848,12.765133773706607,0.9231021322055171,1.0
B4,142,142,10.072227537452582,12.7499686604802,0.9232847346262304,1.0
B4,142,144,10.027285460260625,12.708207150519769,0.9237864611163096,1.0
B4,142,146,9.99775305928902,12.678064405037581,0.9241475759138135,1.0
B4,142,148,10.00434185972677,12.680356694248696,0.9241201440587874,1.0
B4,142,150,9.96032028097406,12.64450651671176,0.9245485958631303,1.0
B4,142,152,9.84400095233817,12.5595159719815,0.9255594861609925,1.0
B4,142,154,9.789959237054205,12.521172271136052,0.9260133201670102,1.0
B4,142,156,9.765438086956086,12.508151465770885,0.9261671181075165,1.0
B4,142,158,9.743042899030364,12.488895638097736,0.9263942690046324,1.0
B4,142,160,9.770175511961815,12.511853916613386,0.9261234021236483,1.0
B4,142,162,9.738604714639802,12.487956065363552,0.9264053436966564,1.0
B4,142,164,9.685712408060402,12.443232739347406,0.9269315313322765,1.0
B4,142,166,9.648805540526206,12.411805185769824,0.9273001595383241,1.0
B4,142,168,9.665574990357655,12.40565020488592,0.9273722449719871,1.0
B4,142,170,9.653941555650341,12.393641882118054,0.9275127801970673,1.0
B4,142,172,9.653055686878833,12.383663720010777,0.92762945261273,1.0
B4,142,174,9.633071616783768,12.34572439436112,0.9280722107330825,1.0
B4,142,176,9.603660456687093,12.31681157911269,0.9284087158480335,1.0
B4,142,178,9.536787283846737,12.252694115706749,0.9291521393885286,1.0
B4,142,180,9.49275759683679,12.210838580384756,0.9296353490734237,1.0
B4,142,182,9.41704801403057,12.14126165969073,0.9304349350780474,1.0
B4,142,184,9.360424877895953,12.092247649819253,0.9309954666779495,1.0
B4,142,186,9.37031398161573,12.097075746163508,0.930940352516288,1.0
B4,142,188,9.374526372950918,12.099919307756759,0.9309078821167416,1.0
B4,142,190,9.353993025912239,12.078182195857897,0.9311559026258811,1.0
B4,142,192,9.310516150120623,12.042252633729158,0.9315648812545887,1.0
B4,142,194,9.248807598712128,11.99098121771139,0.932146383078748,1.0
B4,142,196,9.177866724243477,11.931791612423627,0.9328146046899944,1.0
B4,142,198,9.145556590670873,11.89560734648165,0.9332214787104853,1.0
B4,142,200,9.130577899932659,11.88422193700413,0.9333492463714622,1.0
Baseline,242,40,7.329367594867275,9.83800022893043,0.9543251411615709,1.3031953409714976
Baseline,242,42,7.2816136344463365,9.80020357187526,0.9546754238788251,1.3050668112423418
Baseline,242,44,7.276541995038594,9.806914810693785,0.954613325534437,1.3046610732124124
Baseline,242,46,7.263378558838307,9.803206129960099,0.954647646798715,1.3044437508492188
Baseline,242,48,7.265693335643391,9.84480109450655,0.9542619706117779,1.3024491646704224
Baseline,242,50,7.254615173226821,9.883286647320256,0.953903671049848,1.2996136195306107
Baseline,242,52,7.256550723789845,9.919302542811453,0.9535670976787662,1.297773077145433
Baseline,242,54,7.259613438044024,9.997336219037138,0.952833662611264,1.293878252473377
Baseline,242,56,7.155588969741187,9.886042099385687,0.9538779642307793,1.2960841849770517
Baseline,242,58,7.215814560381941,9.951300282125441,0.9532670474959191,1.294392772735524
Baseline,242,60,7.044401816715946,9.748672912719663,0.9551508149905386,1.2983313482362377
Baseline,242,62,7.0282268532044085,9.722578831202249,0.9553905875304227,1.2989738257711425
Baseline,242,64,6.937802926971017,9.611205424773981,0.9564067471392715,1.3018641103597657
Baseline,242,66,6.902284399284144,9.605131032570098,0.9564618325993162,1.301104898142875
Baseline,242,68,6.835604573194838,9.594206305340235,0.9565608155506293,1.2992578666112131
Baseline,242,70,6.756584733918301,9.53038034576854,0.957136855982415,1.2996905967228936
Baseline,242,72,6.724239852020946,9.49832384034592,0.957424721038266,1.2999420433438882
Baseline,242,74,6.729181555970764,9.509787870118329,0.9573218863021249,1.2995396288342898
Baseline,242,76,6.735813915379849,9.532760269146356,0.9571154457696284,1.2986079121659397
Baseline,242,78,6.730388173591615,9.54401771304894,0.9570140993585226,1.2979421202725958
Baseline,242,80,6.73604394930245,9.512158942014082,0.9573006018123915,1.2989662790185181
Baseline,242,82,6.676910322163845,9.458135222274073,0.957784241694049,1.2997012500420495
Baseline,242,84,6.631394615898632,9.394074248134567,0.9583541688519213,1.3014287472085575
Baseline,242,86,6.610332765744981,9.389922215833865,0.9583909743143305,1.3008006927574234
Baseline,242,88,6.593402629990037,9.408150649086759,0.958229268279432,1.2989694657082063
Baseline,242,90,6.592587134682963,9.435988927914119,0.9579817072671212,1.2971481819091522
Baseline,242,92,6.532470738609362,9.38544658531997,0.9584306300727117,1.2976615765549293
Baseline,242,94,6.485941657532954,9.327685515766776,0.9589407182609114,1.2995128109567304
Baseline,242,96,6.460470203663279,9.276248036858012,0.9593923121030339,1.30181360385513
Baseline,242,98,6.407891283843345,9.251452204925123,0.9596091143389613,1.3006863077500874
Baseline,242,100,6.345465922106528,9.179537040275687,0.960234622070256,1.3017537510489527
Baseline,242,102,6.292800067273186,9.176547948062746,0.9602605151035705,1.2999687792089154
Baseline,242,104,6.229596449142072,9.115623657558395,0.9607864346406297,1.3008889173563398
Baseline,242,106,6.172335809645418,9.065914396573442,0.9612129468649574,1.3014392937798074
Baseline,242,108,6.079459134386978,8.981935143115196,0.9619282020725554,1.3009628450621116
Baseline,242,110,6.083095436710258,8.985476081751083,0.9618981781476323,1.3008474146267281
Baseline,242,112,5.994744611925806,8.932044515309803,0.9623499710209884,1.3002448007692846
Baseline,242,114,5.915982056991143,8.80417638258397,0.9634202252915087,1.302013694557952
Baseline,242,116,5.8817130165026095,8.744528604342976,0.9639141979393635,1.3037455943201721
Baseline,242,118,5.825520038826912,8.688114961881555,0.9643782972778624,1.3036976767408175
Baseline,242,120,5.804682737821794,8.641475193408425,0.9647597214697474,1.3054158748411642
Baseline,242,122,5.763617118905543,8.645776599025119,0.96472463013297,1.304055569033366
Baseline,242,124,5.728928209861019,8.560868745445868,0.9654140878338086,1.305470738422053
Baseline,242,126,5.640635813956038,8.453987099576095,0.9662723005871316,1.3081020596952517
Baseline,242,128,5.603602351515196,8.445132116514499,0.966342918578689,1.3074267520904312
Baseline,242,130,5.590074679959258,8.440140632231552,0.9663826927688081,1.306895249742357
Baseline,242,132,5.580794437452435,8.428577539204014,0.9664747418926865,1.3068101689411087
Baseline,242,134,5.55931363629531,8.40026487674509,0.9666995948025631,1.3074923897550597
Baseline,242,136,5.457717460255204,8.247615249173855,0.9678988683272858,1.3115254085815862
Baseline,242,138,5.420652277559846,8.172438852912093,0.9684814001350213,1.3140663390914138
Baseline,242,140,5.389497781428411,8.121388687127693,0.9688739400546356,1.3157750576471632
Baseline,242,142,5.355009996243946,8.08580084385886,0.9691461305382859,1.3166334520555663
Baseline,242,144,5.389130232742194,8.098596515669465,0.96904840159961,1.31751367528723
Baseline,242,146,5.3712788807174405,8.076285282190543,0.9692187069349325,1.3182126767440194
Baseline,242,148,5.346587535224373,8.046892737082118,0.969442347921622,1.3195083967051535
